preoutcome_rank,cluster,cluster_label,model,observable,tracer,shape_y,shape_x,valid_fraction,group_count,tracer_base_fraction,top_observable_in_top_tracer_fraction,observed_enrichment,residual_null_ratio,status,matched_null_n,matched_null_mean,matched_null_p05,matched_null_p95,matched_empirical_p_ge_observed,matched_z_vs_null
10,rxj1532,RX J1532.9+3021,zitrin_nfw,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9980961451247166,32,0.10000002271899062,0.44556247096229673,4.455623697350237,1.5556407759756397,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.8641726073012177,2.8613979193047605,2.8670861839972384,0.0033222591362126247,876.994904736169
10,rxj1532,RX J1532.9+3021,zitrin_nfw,magnif,chandra_xray_sigma1,4200,4200,0.9980961451247166,32,0.10000002271899062,0.8062402166479993,8.062400334784016,1.20431891996526,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.694572509926678,6.691861513884548,6.697321446622809,0.0033222591362126247,825.0250320664962
10,rxj1532,RX J1532.9+3021,zitrin_nfw,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9980961451247166,32,0.10000002271899062,0.44340252771145106,4.434024269748952,1.5447902583037862,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.870308280308298,2.8673018810603867,2.8733882889687625,0.0033222591362126247,848.3380042151911
11,macs0744,MACS J0744.9+3927,zitrin_ltm_gauss,kappa,chandra_xray_sigma1,4200,4200,0.9949710884353742,32,0.1,0.797038965774615,7.970389657746149,1.2390630799083362,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.432593938910507,6.429845937337975,6.435428999561286,0.0033222591362126247,890.7031768720504
11,macs0744,MACS J0744.9+3927,zitrin_ltm_gauss,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9949710884353742,32,0.1,0.2828314711730755,2.828314711730755,1.4266749252889586,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.9824521070613954,1.9796878293915552,1.985084580629355,0.0033222591362126247,519.7045337013908
11,macs0744,MACS J0744.9+3927,zitrin_ltm_gauss,magnif,chandra_xray_sigma1,4200,4200,0.9949710884353742,32,0.1,0.338080562739263,3.38080562739263,0.8900763228852944,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,3.7983322783301583,3.7953762942780847,3.8009476796292465,1.0,-225.2663939188933
11,macs0744,MACS J0744.9+3927,zitrin_ltm_gauss,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9949710884353742,32,0.1,0.07113836077006305,0.7113836077006305,0.5229519547533632,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.360323068370853,1.3573697431926655,1.3635385205303996,1.0,-341.65571218646267
11,macs0744,MACS J0744.9+3927,zitrin_nfw,kappa,chandra_xray_sigma1,4200,4200,0.9949710884353742,32,0.1,0.6853798210843761,6.8537982108437605,1.1751960662032814,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,5.832046590307607,5.829060428036914,5.8351833398000945,0.0033222591362126247,552.15302900252
11,macs0744,MACS J0744.9+3927,zitrin_nfw,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9949710884353742,32,0.1,0.2772975661618035,2.7729756616180348,1.5435212983314066,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.796525687475583,1.7935544908664833,1.7991290098904413,0.0033222591362126247,567.6635155381543
11,macs0744,MACS J0744.9+3927,zitrin_nfw,magnif,chandra_xray_sigma1,4200,4200,0.9949710884353742,32,0.1,0.44754488131641607,4.47544881316416,1.0503123757334916,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,4.261064533338194,4.257696157946225,4.264461757511841,0.0033222591362126247,109.01114505084952
11,macs0744,MACS J0744.9+3927,zitrin_nfw,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9949710884353742,32,0.1,0.06345516483403783,0.6345516483403782,0.4530192210606509,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.4007168323999735,1.397542858673066,1.4038743021168243,1.0,-377.147139597102
12,macs0329,MACS J0329.7-0211,zitrin_ltm_gauss,kappa,chandra_xray_sigma1,4200,4200,0.9951413265306123,32,0.10000003987628553,0.789298918213771,7.892986034708062,1.1860081749561735,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.655085691124962,6.652461985539015,6.65812697704224,0.0033222591362126247,745.4804033558761
12,macs0329,MACS J0329.7-0211,zitrin_ltm_gauss,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9951413265306123,32,0.10000003987628553,0.28582455580683935,2.858244418306688,1.4618361686277577,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.955242645959263,1.9527729006901013,1.9578790549803269,0.0033222591362126247,554.2270800321165
12,macs0329,MACS J0329.7-0211,zitrin_ltm_gauss,magnif,chandra_xray_sigma1,4200,4200,0.9951413265306123,32,0.10000003987628553,0.5295642663051218,5.29564055134647,1.0167608613209058,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,5.208344216226752,5.205462682177398,5.2112743613282735,0.0033222591362126247,48.1506517838856
12,macs0329,MACS J0329.7-0211,zitrin_ltm_gauss,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9951413265306123,32,0.10000003987628553,0.12477968361028352,1.2477963385280044,0.7595734281419779,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.6427593334594228,1.638800665842031,1.6462364478412852,1.0,-189.75515911346398
12,macs0329,MACS J0329.7-0211,zitrin_nfw,kappa,chandra_xray_sigma1,4200,4200,0.9951413265306123,32,0.10000003987628553,0.8000843098272218,8.000839907834452,1.158888925066269,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,6.903888487308598,6.901100681444203,6.906556892276108,0.0033222591362126247,663.22550134724
12,macs0329,MACS J0329.7-0211,zitrin_nfw,kappa,chandra_xray_radius_exposure_residual_z,4200,4200,0.9951413265306123,32,0.10000003987628553,0.27963518909896723,2.7963507759088526,1.3902333220359884,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,2.0114255151168536,2.0087705541434584,2.014043334208202,0.0033222591362126247,489.67121389095036
12,macs0329,MACS J0329.7-0211,zitrin_nfw,magnif,chandra_xray_sigma1,4200,4200,0.9951413265306123,32,0.10000003987628553,0.6016645494266362,6.016643095052582,1.0679035303888915,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,5.63406986103093,5.631254768415768,5.637249308673039,0.0033222591362126247,210.34618187032382
12,macs0329,MACS J0329.7-0211,zitrin_nfw,magnif,chandra_xray_radius_exposure_residual_z,4200,4200,0.9951413265306123,32,0.10000003987628553,0.12289923266664009,1.228991836590107,0.7135897511690046,EXTERNAL_CLASH_BLIND_PREFILTER_V1,300,1.722266658926602,1.7195759992117718,1.7248251383546607,1.0,-299.1834269337249
